track_number,explicit,artist_popularity,artist_followers,artist_genres,album_id,album_release_date,album_total_tracks,album_type,track_duration_min,release_year,release_month,is_hit,duration_level,track_duration_sq,is_short_song,song_age,is_recent_song,release_season,artist_followers_log,artist_is_popular,artist_power_score,is_single_album,is_lead_track,track_position_ratio,genre_count,genre_pop,genre_rap,genre_rock,genre_hip_hop,genre_dance,genre_latin,artist_pop_x_followers,duration_x_artist_pop,explicit_x_artist_pop
1,False,63,2101684,,6301sWkK7hVwcrhcEwKPcH,2017-03-31,1,single,3.72,2017,3,0,Medium,13.838400000000002,0,9,0,Spring,14.558249961910528,0,917.1697476003633,1,1,1.0,1,0,0,0,0,0,0,917.1697476003633,234.36,0
10,True,79,12471348,,5mG8oNkNKM2my7t9ywra96,2017-03-31,18,album,4.46,2017,3,0,Long,19.8916,0,9,0,Spring,16.33894449143634,1,1290.776614823471,0,0,0.5555555555555556,1,0,0,0,0,0,0,1290.776614823471,352.34,79
1,False,90,118760311,"alternative pop, electropop, dark pop",4iyJ8i3eKbez8JXDbsHIdZ,2017-03-30,1,single,3.01,2017,3,0,Medium,9.060099999999998,0,9,0,Spring,18.59261783500357,1,1673.3356051503213,1,1,1.0,3,1,0,0,0,0,0,1673.3356051503213,270.9,0
2,False,81,53263844,,2OicPkzxga0ybQIdl3kvaa,2017-03-30,13,compilation,3.54,2017,3,0,Medium,12.531600000000001,0,9,0,Spring,17.790768328759665,1,1441.052234629533,0,0,0.15384615384615385,1,0,0,0,0,0,0,1441.052234629533,286.74,0
1,False,47,33090,anime,1LPDukhRxmtuSLFYE88JWa,2017-03-29,51,album,3.83,2017,3,0,Medium,14.6689,0,9,0,Spring,10.40701662106948,0,489.1297811902656,0,1,0.0196078431372549,1,0,0,0,0,0,0,489.1297811902656,180.01,0
3,True,44,326356,,5WS1g0cKtjfK6eDoSLdv7d,2017-03-24,13,album,3.84,2017,3,0,Medium,14.7456,0,9,0,Spring,12.695747153197509,0,558.6128747406904,0,0,0.23076923076923078,1,0,0,0,0,0,0,558.6128747406904,168.95999999999998,44
1,True,64,3698335,"trap metal, horrorcore, emo rap, cloud rap, rap metal",3vdc9dHQ1RqIMvxDghrfBf,2017-03-20,1,single,2.72,2017,3,0,Medium,7.398400000000001,0,9,0,Spring,15.123393546725978,0,967.8971869904626,1,1,1.0,5,0,1,0,0,0,0,967.8971869904626,174.08,64
20,True,95,103039388,rap,1lXY618HWkwYKJWBRYR4MK,2017-03-18,22,album,3.51,2017,3,0,Medium,12.320099999999998,0,9,0,Spring,18.450621890566712,1,1752.8090796038375,0,0,0.9090909090909091,1,0,1,0,0,0,0,1752.8090796038375,333.45,95
3,True,95,103067383,rap,1lXY618HWkwYKJWBRYR4MK,2017-03-18,22,album,4.98,2017,3,1,Long,24.800400000000003,0,9,0,Spring,18.45089354588172,1,1752.8348868587634,0,0,0.13636363636363635,1,0,1,0,0,0,0,1752.8348868587634,473.1,95
11,True,95,103126025,rap,1lXY618HWkwYKJWBRYR4MK,2017-03-18,22,album,3.94,2017,3,0,Medium,15.5236,0,9,0,Spring,18.451462351660535,1,1752.8889234077508,0,0,0.5,1,0,1,0,0,0,0,1752.8889234077508,374.3,95
1,False,44,190329,"art pop, baroque pop",2FTYHqdZHqkYdcr2NOjXV3,2017-03-17,6,single,3.02,2017,3,0,Medium,9.1204,0,9,0,Spring,12.15651468668183,0,534.8866462140005,0,1,0.16666666666666666,2,1,0,0,0,0,0,534.8866462140005,132.88,0
2,False,78,10914235,,5YLRVHDVRw3QqWbeTGpC5B,2017-03-17,15,album,3.35,2017,3,1,Medium,11.2225,0,9,0,Spring,16.20557855009724,1,1264.0351269075848,0,0,0.13333333333333333,1,0,0,0,0,0,0,1264.0351269075848,261.3,0
7,False,77,10911229,,5YLRVHDVRw3QqWbeTGpC5B,2017-03-17,15,album,3.55,2017,3,0,Medium,12.6025,0,9,0,Spring,16.20530309205946,1,1247.8083380885785,0,0,0.4666666666666667,1,0,0,0,0,0,0,1247.8083380885785,273.34999999999997,0
1,False,74,5975530,,4b13SJlne61y53KSEwuQtD,2017-03-16,1,single,3.54,2017,3,0,Medium,12.531600000000001,0,9,0,Spring,15.603183522126004,1,1154.6355806373242,1,1,1.0,1,0,0,0,0,0,0,1154.6355806373242,261.96,0
1,False,62,2041565,,0GHwcubAh10ID1apl4n22z,2017-03-10,1,single,4.51,2017,3,0,Long,20.3401,0,9,0,Spring,14.529227718388919,0,900.8121185401129,1,1,1.0,1,0,0,0,0,0,0,900.8121185401129,279.62,0
12,False,22,2625,japanese classical,7LihDPAjNjaGVD2WZJYsW0,2017-03-08,12,album,7.98,2017,3,0,Long,63.680400000000006,0,9,0,Spring,7.873217054862741,0,173.21077520698032,0,0,1.0,1,0,0,0,0,0,0,173.21077520698032,175.56,0
3,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,3.97,2017,3,0,Medium,15.760900000000001,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,0,0.1875,1,1,0,0,0,0,0,1639.0748058353636,349.36,0
1,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,3.79,2017,3,0,Medium,14.3641,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,1,0.0625,1,1,0,0,0,0,0,1639.0748058353636,333.52,0
6,False,88,122789460,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,2.84,2017,3,0,Medium,8.0656,0,9,0,Spring,18.625981747518786,1,1639.0863937816532,0,0,0.375,1,1,0,0,0,0,0,1639.0863937816532,249.92,0
13,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,3.18,2017,3,0,Medium,10.112400000000001,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,0,0.8125,1,1,0,0,0,0,0,1639.0748058353636,279.84000000000003,0
14,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,2.94,2017,3,0,Medium,8.6436,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,0,0.875,1,1,0,0,0,0,0,1639.0748058353636,258.71999999999997,0
2,False,88,122789460,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,4.35,2017,3,0,Long,18.922499999999996,0,9,0,Spring,18.625981747518786,1,1639.0863937816532,0,0,0.125,1,1,0,0,0,0,0,1639.0863937816532,382.79999999999995,0
5,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,4.39,2017,3,1,Long,19.2721,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,0,0.3125,1,1,0,0,0,0,0,1639.0748058353636,386.32,0
16,False,88,122789460,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,4.11,2017,3,0,Long,16.892100000000003,0,9,0,Spring,18.625981747518786,1,1639.0863937816532,0,0,1.0,1,1,0,0,0,0,0,1639.0863937816532,361.68,0
4,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,3.89,2017,3,1,Medium,15.132100000000001,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,0,0.25,1,1,0,0,0,0,0,1639.0748058353636,342.32,0
12,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,3.68,2017,3,0,Medium,13.5424,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,0,0.75,1,1,0,0,0,0,0,1639.0748058353636,323.84000000000003,0
10,False,88,122789460,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,3.95,2017,3,0,Medium,15.602500000000001,0,9,0,Spring,18.625981747518786,1,1639.0863937816532,0,0,0.625,1,1,0,0,0,0,0,1639.0863937816532,347.6,0
15,False,88,122789460,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,2.99,2017,3,0,Medium,8.940100000000001,0,9,0,Spring,18.625981747518786,1,1639.0863937816532,0,0,0.9375,1,1,0,0,0,0,0,1639.0863937816532,263.12,0
8,False,88,122802777,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,3.15,2017,3,0,Medium,9.9225,0,9,0,Spring,18.626090195571276,1,1639.0959372102723,0,0,0.5,1,1,0,0,0,0,0,1639.0959372102723,277.2,0
7,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,3.45,2017,3,0,Medium,11.902500000000002,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,0,0.4375,1,1,0,0,0,0,0,1639.0748058353636,303.6,0
9,False,88,122773292,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,4.14,2017,3,0,Long,17.139599999999998,0,9,0,Spring,18.62585006631095,1,1639.0748058353636,0,0,0.5625,1,1,0,0,0,0,0,1639.0748058353636,364.32,0
11,False,88,122802777,soft pop,3T4tUhGYeRNVUGevb0wThu,2017-03-03,16,album,4.67,2017,3,0,Long,21.808899999999998,0,9,0,Spring,18.626090195571276,1,1639.0959372102723,0,0,0.6875,1,1,0,0,0,0,0,1639.0959372102723,410.96,0
3,False,61,1785857,,1jTdlev7AEaZWCDD2vBiQS,2017-03-01,6,album,5.68,2017,3,0,Long,32.2624,0,9,0,Spring,14.395409529978874,0,878.1199813287113,0,0,0.5,1,0,0,0,0,0,0,878.1199813287113,346.47999999999996,0
1,False,73,6111369,edm,1I4W7JKzYbl8VKRfD61DIS,2017-02-23,1,single,3.5,2017,2,0,Medium,12.25,0,9,0,Winter,15.625661528599576,1,1140.673291587769,1,1,1.0,1,0,0,0,0,0,0,1140.673291587769,255.5,0
1,True,76,12460874,,2e5CxfyEwBW115beiwh7Mc,2017-02-23,1,single,3.6,2017,2,0,Medium,12.96,0,9,0,Winter,16.338104293577043,1,1241.6959263118554,1,1,1.0,1,0,0,0,0,0,0,1241.6959263118554,273.6,76
1,False,69,6192505,r&b,3o09FMrUQ5TVBUYb6msCMi,2017-02-22,6,single,4.26,2017,2,0,Long,18.147599999999997,0,9,0,Winter,15.638850409259192,0,1079.0806782388843,0,1,0.16666666666666666,1,0,0,0,0,0,0,1079.0806782388843,293.94,0
1,False,77,6429788,,5fvUFzgVEni3L7769OabqQ,2017-02-20,1,single,2.88,2017,2,0,Medium,8.2944,0,9,0,Winter,15.676452280745364,1,1207.086825617393,1,1,1.0,1,0,0,0,0,0,0,1207.086825617393,221.76,0
1,True,83,51719064,emo rap,3cyyJALrHc8LawnQNFYRWL,2017-02-20,1,single,2.1,2017,2,0,Short,4.41,1,9,0,Winter,17.761337033591605,1,1474.1909737881033,1,1,1.0,1,0,1,0,0,0,0,1474.1909737881033,174.3,83
4,True,66,2133926,east coast hip hop,1hyd7RYmR54Elg3MhZzXJW,2017-02-17,12,album,3.19,2017,2,0,Medium,10.1761,0,9,0,Winter,14.573474502198746,0,961.8493171451172,0,0,0.3333333333333333,1,0,0,0,1,0,0,961.8493171451172,210.54,66
1,False,23,3279,,1ZVSgPi74n655eUn8cXdGI,2017-02-17,1,single,3.95,2017,2,0,Medium,15.602500000000001,0,9,0,Winter,8.09559870137819,0,186.19877013169838,1,1,1.0,1,0,0,0,0,0,0,186.19877013169838,90.85000000000001,0
1,False,76,8670063,tropical house,4VNy5ifZtW3E9SgffbGEti,2017-02-17,1,single,3.67,2017,2,0,Medium,13.4689,0,9,0,Winter,15.975386730505718,1,1214.1293915184347,1,1,1.0,1,0,0,0,0,0,0,1214.1293915184347,278.92,0
2,False,76,9838934,,2rBHhp9tNShxTb529Hi5AS,2017-02-16,6,single,3.19,2017,2,0,Medium,10.1761,0,9,0,Winter,16.101858031463646,1,1223.741210391237,0,0,0.3333333333333333,1,0,0,0,0,0,0,1223.741210391237,242.44,0
1,False,76,8670011,tropical house,0IUCAsckpNyV4wHKIHQawC,2017-02-16,1,single,3.67,2017,2,0,Medium,13.4689,0,9,0,Winter,15.975380732838811,1,1214.1289356957498,1,1,1.0,1,0,0,0,0,0,0,1214.1289356957498,278.92,0
1,True,85,45771951,pop,7oYKSApfrPWuKk8aH6rH7t,2017-02-14,1,single,3.9,2017,2,0,Medium,15.209999999999999,0,9,0,Winter,17.639182059743145,1,1499.3304750781674,1,1,1.0,1,1,0,0,0,0,0,1499.3304750781674,331.5,85
11,False,47,452756,gnawa,67SgIr5XQiQg4xYI7zFM4Q,2017-02-10,13,album,5.05,2017,2,0,Long,25.502499999999998,0,9,0,Winter,13.02311083669737,0,612.0862093247764,0,0,0.8461538461538461,1,0,0,0,0,0,0,612.0862093247764,237.35,0
9,False,82,30550549,,5VML6S956h4YfoYPooqLEi,2017-02-10,19,compilation,4.2,2017,2,0,Long,17.64,0,9,0,Winter,17.234893246693144,1,1413.2612462288378,0,0,0.47368421052631576,1,0,0,0,0,0,0,1413.2612462288378,344.40000000000003,0
9,False,82,30545962,,5tV3mMceoLdP5Yqn1ICVNo,2017-02-10,19,compilation,4.2,2017,2,0,Long,17.64,0,9,0,Winter,17.2347430908239,1,1413.24893344756,0,0,0.47368421052631576,1,0,0,0,0,0,0,1413.24893344756,344.40000000000003,0
1,False,65,2244656,,1rMmiDKa8V5H9yYTPAbLng,2017-02-10,19,album,3.33,2017,2,0,Medium,11.0889,0,9,0,Winter,14.624063283521467,0,950.5641134288953,0,1,0.05263157894736842,1,0,0,0,0,0,0,950.5641134288953,216.45000000000002,0
1,False,60,425593,,2EfmyRWheMtmVTCIsptsLi,2017-02-03,1,single,3.31,2017,2,0,Medium,10.956100000000001,0,9,0,Winter,12.961241119165837,0,777.6744671499503,1,1,1.0,1,0,0,0,0,0,0,777.6744671499503,198.6,0
3,True,74,11542638,,0XAIjjN5qxViVS0Y5fYkar,2017-02-03,14,album,3.7,2017,2,0,Medium,13.690000000000001,0,9,0,Winter,16.26155847574258,1,1203.3553272049508,0,0,0.21428571428571427,1,0,0,0,0,0,0,1203.3553272049508,273.8,74
1,False,65,2473426,"country, pop country",2N7kidh1wA9EoLdf16QWrz,2017-02-01,1,single,2.75,2017,2,0,Medium,7.5625,0,9,0,Winter,14.721115196378326,0,956.8724877645913,1,1,1.0,2,1,0,0,0,0,0,956.8724877645913,178.75,0
11,False,63,3029394,"country, country rock, country hip hop, acoustic country",42YmulIH1BikBWdnqelvnb,2017-01-27,16,album,3.49,2017,1,0,Medium,12.180100000000001,0,9,0,Winter,14.923873487581853,0,940.2040297176567,0,0,0.6875,4,0,0,1,1,0,0,940.2040297176567,219.87,0
3,False,79,10462018,,5TxFJxig3GYqMq6oroffmA,2017-01-27,3,single,3.66,2017,1,0,Medium,13.395600000000002,0,9,0,Winter,16.163262019007394,1,1276.8976995015842,0,0,1.0,1,0,0,0,0,0,0,1276.8976995015842,289.14,0
7,False,63,3029394,"country, country rock, country hip hop, acoustic country",2lHWa2z1E8GjdHlOOUULmG,2017-01-27,50,album,3.13,2017,1,0,Medium,9.796899999999999,0,9,0,Winter,14.923873487581853,0,940.2040297176567,0,0,0.14,4,0,0,1,1,0,0,940.2040297176567,197.19,0
8,False,63,3029394,"country, country rock, country hip hop, acoustic country",42YmulIH1BikBWdnqelvnb,2017-01-27,16,album,3.69,2017,1,0,Medium,13.6161,0,9,0,Winter,14.923873487581853,0,940.2040297176567,0,0,0.5,4,0,0,1,1,0,0,940.2040297176567,232.47,0
5,False,39,58190,"lo-fi, lo-fi hip hop, lo-fi beats",3pKxsYXy7h4ODIEDtmtFjf,2017-01-27,21,album,1.38,2017,1,0,Short,1.9043999999999996,1,9,0,Winter,10.971485982586401,0,427.88795332086966,0,0,0.23809523809523808,3,0,0,0,1,0,0,427.88795332086966,53.81999999999999,0
1,True,79,10462018,,5TxFJxig3GYqMq6oroffmA,2017-01-27,3,single,3.91,2017,1,0,Medium,15.288100000000002,0,9,0,Winter,16.163262019007394,1,1276.8976995015842,0,1,0.3333333333333333,1,0,0,0,0,0,0,1276.8976995015842,308.89,79
1,False,74,15121268,"edm, progressive house, electronica",2v9rQe4F8fVSh5v8bAq0jF,2017-01-27,1,single,3.68,2017,1,0,Medium,13.5424,0,9,0,Winter,16.531612853765285,1,1223.3393511786312,1,1,1.0,3,0,0,0,0,0,0,1223.3393511786312,272.32,0
9,False,55,274288,,05WSKyQ8c6mY8IpIVangkd,2017-01-24,10,album,7.44,2017,1,0,Long,55.35360000000001,0,9,0,Winter,12.521937574043568,0,688.7065665723962,0,0,0.9,1,0,0,0,0,0,0,688.7065665723962,409.20000000000005,0
2,False,55,274288,,05WSKyQ8c6mY8IpIVangkd,2017-01-24,10,album,6.81,2017,1,0,Long,46.376099999999994,0,9,0,Winter,12.521937574043568,0,688.7065665723962,0,0,0.2,1,0,0,0,0,0,0,688.7065665723962,374.54999999999995,0
7,False,55,274288,,05WSKyQ8c6mY8IpIVangkd,2017-01-24,10,album,4.4,2017,1,0,Long,19.360000000000003,0,9,0,Winter,12.521937574043568,0,688.7065665723962,0,0,0.7,1,0,0,0,0,0,0,688.7065665723962,242.00000000000003,0
1,False,46,80459,"witch house, drift phonk",4zilHatAUeMby2Lh1pEHpS,2017-01-22,1,single,2.9,2017,1,0,Medium,8.41,0,9,0,Winter,11.29551544550378,0,519.5937104931738,1,1,1.0,2,0,0,0,0,0,0,519.5937104931738,133.4,0
1,False,69,5292876,,1FulpD9JiAPbqP2F31pmUP,2017-01-13,1,single,2.93,2017,1,0,Medium,8.584900000000001,0,9,0,Winter,15.481872512330929,0,1068.249203350834,1,1,1.0,1,0,0,0,0,0,0,1068.249203350834,202.17000000000002,0
1,False,77,4780589,soundtrack,1SCyi9a5pOasikidToUY5y,2017-01-13,12,compilation,4.36,2017,1,0,Long,19.009600000000002,0,9,0,Winter,15.380074527813008,1,1184.2657386416017,0,1,0.08333333333333333,1,0,0,0,0,0,0,1184.2657386416017,335.72,0
1,False,88,122773292,soft pop,7oJa8bPFKVbq4c7NswXHw8,2017-01-06,1,single,3.89,2017,1,0,Medium,15.132100000000001,0,9,0,Winter,18.62585006631095,1,1639.0748058353636,1,1,1.0,1,1,0,0,0,0,0,1639.0748058353636,342.32,0
4,False,53,692223,pop punk,48weSvWTs8IQAaUUl3Db8r,2017-01-06,10,album,4.52,2017,1,0,Long,20.430399999999995,0,9,0,Winter,13.447664881642417,0,712.7262387270481,0,0,0.4,1,1,0,0,0,0,0,712.7262387270481,239.55999999999997,0
1,False,54,368641,"celtic, medieval, ambient folk",0kXhUJKJAkFJ08lUqQlfmf,2016-12-28,1,single,3.74,2016,12,0,Medium,13.987600000000002,0,10,0,Winter,12.817581262382113,0,692.1493881686341,1,1,1.0,3,0,0,0,0,0,0,692.1493881686341,201.96,0
3,False,79,10462018,,7agIpPnZXBhJQcWHAvdQFx,2016-12-20,5,single,4.2,2016,12,0,Long,17.64,0,10,0,Winter,16.163262019007394,1,1276.8976995015842,0,0,0.6,1,0,0,0,0,0,0,1276.8976995015842,331.8,0
2,True,79,10465301,,7p7vt3VZb5ORhePGbHAf8S,2016-12-20,5,single,3.53,2016,12,0,Medium,12.460899999999999,0,10,0,Winter,16.163575771544274,1,1276.9224859519977,0,0,0.4,1,0,0,0,0,0,0,1276.9224859519977,278.87,79
2,True,79,10468606,,7agIpPnZXBhJQcWHAvdQFx,2016-12-20,5,single,3.53,2016,12,0,Medium,12.460899999999999,0,10,0,Winter,16.163891527194828,1,1276.9474306483914,0,0,0.4,1,0,0,0,0,0,0,1276.9474306483914,278.87,79
5,True,79,10472219,,7agIpPnZXBhJQcWHAvdQFx,2016-12-20,5,single,3.72,2016,12,0,Medium,13.838400000000002,0,10,0,Winter,16.16423659475456,1,1276.97469098561,0,0,1.0,1,0,0,0,0,0,0,1276.97469098561,293.88,79
5,False,33,4141,medieval,29jd8yRfgwV4W5AXUfKw5D,2016-12-19,32,album,1.57,2016,12,0,Short,2.4649,1,10,0,Winter,8.328934041955529,0,274.85482338453244,0,0,0.15625,1,0,0,0,0,0,0,274.85482338453244,51.81,0
19,False,63,430274,soundtrack,6h5p1LLfhcyYHnSVdlghJT,2016-12-16,21,album,5.86,2016,12,0,Long,34.339600000000004,0,10,0,Winter,12.972179818138182,0,817.2473285427054,0,0,0.9047619047619048,1,0,0,0,0,0,0,817.2473285427054,369.18,0
7,False,67,5273501,country,4GsvtpiQYDo6dYuFIgM4wT,2016-12-16,13,album,3.84,2016,12,0,Medium,14.7456,0,10,0,Winter,15.478205215953498,0,1037.0397494688843,0,0,0.5384615384615384,1,0,0,0,0,0,0,1037.0397494688843,257.28,0
4,True,76,5985945,"southern hip hop, rap, trap",4MoVPs5mVFmZ4N6RmNTFWB,2016-12-16,13,album,3.17,2016,12,0,Medium,10.0489,0,10,0,Winter,15.604924946304976,1,1185.974295919178,0,0,0.3076923076923077,3,0,1,0,1,0,0,1185.974295919178,240.92,76
9,False,67,5273567,country,4GsvtpiQYDo6dYuFIgM4wT,2016-12-16,13,album,3.47,2016,12,0,Medium,12.0409,0,10,0,Winter,15.47821773127766,0,1037.0405879956031,0,0,0.6923076923076923,1,0,0,0,0,0,0,1037.0405879956031,232.49,0
1,False,63,1229419,,79L5Jm5KDfXA19nozVqZcg,2016-12-16,1,single,3.86,2016,12,0,Medium,14.8996,0,10,0,Winter,14.02205307142098,0,883.3893434995218,1,1,1.0,1,0,0,0,0,0,0,883.3893434995218,243.17999999999998,0
20,False,63,430168,soundtrack,6h5p1LLfhcyYHnSVdlghJT,2016-12-16,21,album,2.49,2016,12,0,Short,6.200100000000001,1,10,0,Winter,12.97193343371215,0,817.2318063238655,0,0,0.9523809523809523,1,0,0,0,0,0,0,817.2318063238655,156.87,0
11,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.95,2016,12,0,Medium,15.602500000000001,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.6111111111111112,3,1,0,0,1,0,0,1502.8678347574,335.75,85
13,True,86,47722935,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.24,2016,12,0,Medium,10.497600000000002,0,10,0,Winter,17.68092267886717,1,1520.5593503825767,0,0,0.7222222222222222,3,1,0,0,1,0,0,1520.5593503825767,278.64000000000004,86
9,True,86,47720209,"pop, hip hop, country",7J0uECwRkAFLiZljgYFq1w,2016-12-09,14,album,2.99,2016,12,0,Medium,8.940100000000001,0,10,0,Winter,17.680865555854886,1,1520.5544378035202,0,0,0.6428571428571429,3,1,0,0,1,0,0,1520.5544378035202,257.14000000000004,86
9,True,86,47720209,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,2.99,2016,12,0,Medium,8.940100000000001,0,10,0,Winter,17.680865555854886,1,1520.5544378035202,0,0,0.5,3,1,0,0,1,0,0,1520.5544378035202,257.14000000000004,86
1,False,60,2069542,,0rajxwGsaQ1sqoegXK6gvw,2016-12-09,1,single,2.92,2016,12,0,Medium,8.526399999999999,0,10,0,Winter,14.542838367920757,0,872.5703020752454,1,1,1.0,1,0,0,0,0,0,0,872.5703020752454,175.2,0
16,True,86,47720209,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,4.15,2016,12,0,Long,17.222500000000004,0,10,0,Winter,17.680865555854886,1,1520.5544378035202,0,0,0.8888888888888888,3,1,0,0,1,0,0,1520.5544378035202,356.90000000000003,86
7,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.72,2016,12,0,Medium,13.838400000000002,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.3888888888888889,3,1,0,0,1,0,0,1502.8678347574,316.2,85
15,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,5.41,2016,12,0,Long,29.2681,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.8333333333333334,3,1,0,0,1,0,0,1502.8678347574,459.85,85
6,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,4.27,2016,12,0,Long,18.232899999999997,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.3333333333333333,3,1,0,0,1,0,0,1502.8678347574,362.95,85
4,False,68,1485869,,58Zq3iYZFzaW4sm5Z8iwyt,2016-12-09,6,single,3.15,2016,12,0,Medium,9.9225,0,10,0,Winter,14.211511017256653,0,966.3827491734523,0,0,0.6666666666666666,1,0,0,0,0,0,0,966.3827491734523,214.2,0
14,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.65,2016,12,0,Medium,13.3225,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.7777777777777778,3,1,0,0,1,0,0,1502.8678347574,310.25,85
5,True,86,47722935,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,4.48,2016,12,0,Long,20.070400000000003,0,10,0,Winter,17.68092267886717,1,1520.5593503825767,0,0,0.2777777777777778,3,1,0,0,1,0,0,1520.5593503825767,385.28000000000003,86
12,True,85,47716988,"pop, hip hop, country",7J0uECwRkAFLiZljgYFq1w,2016-12-09,14,album,3.67,2016,12,0,Medium,13.4689,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.8571428571428571,3,1,0,0,1,0,0,1502.8678347574,311.95,85
12,True,86,47722935,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.67,2016,12,0,Medium,13.4689,0,10,0,Winter,17.68092267886717,1,1520.5593503825767,0,0,0.6666666666666666,3,1,0,0,1,0,0,1520.5593503825767,315.62,86
3,True,82,27073781,rap,3CCnGldVQ90c26aFATC1PW,2016-12-09,10,album,4.41,2016,12,0,Long,19.4481,0,10,0,Winter,17.114076363689836,1,1403.3542618225665,0,0,0.3,1,0,1,0,0,0,0,1403.3542618225665,361.62,82
3,True,86,47720209,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.9,2016,12,0,Medium,15.209999999999999,0,10,0,Winter,17.680865555854886,1,1520.5544378035202,0,0,0.16666666666666666,3,1,0,0,1,0,0,1520.5544378035202,335.4,86
10,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.28,2016,12,0,Medium,10.758399999999998,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.5555555555555556,3,1,0,0,1,0,0,1502.8678347574,278.8,85
18,True,86,47720209,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,4.28,2016,12,0,Long,18.3184,0,10,0,Winter,17.680865555854886,1,1520.5544378035202,0,0,1.0,3,1,0,0,1,0,0,1520.5544378035202,368.08000000000004,86
2,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.46,2016,12,0,Medium,11.9716,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.1111111111111111,3,1,0,0,1,0,0,1502.8678347574,294.1,85
1,True,86,47720209,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.89,2016,12,0,Medium,15.132100000000001,0,10,0,Winter,17.680865555854886,1,1520.5544378035202,0,1,0.05555555555555555,3,1,0,0,1,0,0,1520.5544378035202,334.54,86
8,True,85,47716988,"pop, hip hop, country",5s0rmjP8XOPhP6HhqOhuyC,2016-12-09,18,album,3.23,2016,12,0,Medium,10.4329,0,10,0,Winter,17.68079805596941,1,1502.8678347574,0,0,0.4444444444444444,3,1,0,0,1,0,0,1502.8678347574,274.55,85
