track_number,track_popularity,explicit,artist_popularity,artist_followers,artist_genres,album_id,album_release_date,album_total_tracks,album_type,track_duration_min,release_year,release_month
10,67,False,88,31806929,"nu metal, rap metal, rock, alternative metal",6hPkbAV3ZXpGZBGUvL6jVM,2000-10-24,15,album,3.24,2000,10
3,70,False,88,31796892,"nu metal, rap metal, rock, alternative metal",6hPkbAV3ZXpGZBGUvL6jVM,2000-10-24,15,album,3.38,2000,10
5,78,True,78,8160803,"nu metal, rap metal, alternative metal, rap rock",5mi7FKaWE5CtcOjdyxScA7,2000-10-17,15,album,4.54,2000,10
9,54,False,85,13839280,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,4.59,2000,10
10,74,False,85,13822540,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,3.34,2000,10
6,60,False,85,13839280,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,5.26,2000,10
4,72,False,85,13831380,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,5.93,2000,10
8,63,False,85,13822540,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,5.15,2000,10
7,54,False,85,13822540,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,3.51,2000,10
2,56,False,85,13822540,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,4.74,2000,10
3,59,False,85,13822540,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,5.86,2000,10
5,55,False,85,13831380,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,3.71,2000,10
11,49,False,85,13822540,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,0.87,2000,10
1,75,False,85,13822540,"art rock, alternative rock",6GjwtEZcfenmOf6l18N7T7,2000-10-02,11,album,4.19,2000,10
3,51,False,63,1624703,"classic country, country, outlaw country, traditional country",2ewYJg5AuA9bXWrvOs1mtB,2000-10-01,11,album,4.28,2000,10
4,72,False,64,1625403,"classic country, country, outlaw country, traditional country",2ewYJg5AuA9bXWrvOs1mtB,2000-10-01,11,album,4.02,2000,10
14,44,False,69,4887584,country,7iDMtLZF5xX8Ijx3PossZk,2000-09-25,17,compilation,4.12,2000,9
2,41,False,56,849521,"country, classic country",1AGAaPw6yMh1WCAninJag0,2000-08-01,11,album,3.36,2000,8
6,75,False,88,60830643,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,4.55,2000,7
9,66,False,88,60804949,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,4.15,2000,7
8,61,False,88,60830643,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,4.27,2000,7
1,70,False,88,60818952,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,2.28,2000,7
10,57,False,88,60804949,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,7.27,2000,7
7,57,False,88,60804949,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,0.77,2000,7
2,67,False,88,60804949,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,5.07,2000,7
4,90,False,88,60804949,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,3.78,2000,7
3,60,False,88,60830643,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,5.31,2000,7
5,90,False,88,60804949,,6ZG5lRT77aJ3btmArcykra,2000-07-10,10,album,4.44,2000,7
3,58,True,48,243907,old school hip hop,1MSBtKtGF1VLBtSLgwcwKR,2000-06-30,21,album,3.98,2000,6
1,81,False,71,4907847,post-grunge,5gO2acKSOaJnP0Mcy8IpU6,2000-06-30,11,album,3.89,2000,6
32,60,False,49,175372,soundtrack,7Jkv05qDgXZynnNaYcxY5W,2000-06-30,33,album,3.9,2000,6
17,54,False,77,4782404,soundtrack,0HqvyHCJ9EaORFyA8BPDyW,2000-06-30,17,album,4.23,2000,6
9,0,False,33,9222,,4AVb7Ga7W8x16X41UjCyXv,2000-06-30,14,album,2.82,2000,6
2,78,False,61,121417,,2ww2PXKiHk7rNv26rjVJ5z,2000-06-30,12,album,3.87,2000,6
1,3,False,78,15801991,"glam metal, rock",2R8sO7coUsDazpoQzmGIWp,2000-06-13,12,album,3.74,2000,6
8,84,True,88,104559284,"rap, hip hop",6t7956yu5zYf5A829XRiHC,2000-05-23,18,album,4.73,2000,5
1,81,False,81,17761102,pop,5PmgtkodFl2Om3hMXONDll,2000-05-16,12,album,3.51,2000,5
2,82,True,71,6093453,"nu metal, rap metal, alternative metal, rap rock, rock",0BHa0ePkvGAVKymB4FU58m,2000-04-25,13,album,3.33,2000,4
3,32,False,53,793066,"slowcore, singer-songwriter",4dZBOO1PjjmtPA974xHMND,2000-03-21,12,album,3.49,2000,3
1,79,False,69,3088613,,20RMokVwJ2wjQ0s8FOdOFC,2000-03-21,12,album,3.34,2000,3
6,58,False,67,3005585,"classic rock, aor, rock",5bOhnWhieBJGivUovmtob5,2000-01-01,18,compilation,3.65,2000,1
1,73,False,75,13593848,rock,7a5U0GPoAvT3gvEY66FRuN,2000-01-01,12,album,4.14,2000,1
1,49,False,39,30106,celtic,79hZbZLkqwAf2FYwB6b7Vd,2000-01-01,11,album,5.86,2000,1
11,49,True,76,3428625,southern hip hop,2kT80DHqRtHQzDhQ2RCoIV,2000-01-01,16,album,2.84,2000,1
7,60,False,57,1200822,"art pop, singer-songwriter, alternative rock",0hBWhJEmVyNPG2Jq71CJXz,2000-01-01,12,album,3.93,2000,1
3,70,False,71,3314135,,11DmTQm7WPeSXih1FPuaXL,2000-01-01,13,album,4.3,2000,1
1,0,False,10,2778,,1uDx6cL35xXqtUxokRRMwZ,1999-12-31,1,single,2.81,1999,12
9,57,False,48,265205,,6jbjx0LGKl11H6UtrgS2nV,1999-12-07,13,album,4.57,1999,12
3,61,True,55,1017891,"east coast hip hop, old school hip hop, hip hop",3mvWfqa4cceoGyA7qECPWH,1999-11-30,17,album,3.71,1999,11
4,82,True,78,15098281,"old school hip hop, g-funk, gangster rap, west coast hip hop, hip hop, rap",7q2B4M5EiBkqrlsNW8lB7N,1999-11-16,23,album,4.5,1999,11
10,78,True,78,15085473,"old school hip hop, g-funk, gangster rap, west coast hip hop, hip hop, rap",7q2B4M5EiBkqrlsNW8lB7N,1999-11-16,23,album,3.7,1999,11
11,79,True,78,15085473,"old school hip hop, g-funk, gangster rap, west coast hip hop, hip hop, rap",7q2B4M5EiBkqrlsNW8lB7N,1999-11-16,23,album,2.69,1999,11
8,53,False,63,1800497,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,4.26,1999,11
2,50,False,63,1800497,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,3.66,1999,11
5,66,False,63,1800820,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,3.65,1999,11
6,53,True,62,1800092,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,4.94,1999,11
4,66,False,60,1956457,country,3BGPil8BDPVoDK0lnUPtvb,1999-11-09,13,album,4.17,1999,11
2,75,True,76,9702725,"nu metal, metal, rap metal, alternative metal",5U0pevIOTrPoDsN8YsBCBh,1999-11-09,16,album,4.51,1999,11
7,55,False,62,1800092,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,4.63,1999,11
9,59,True,63,1800497,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,4.12,1999,11
10,61,False,62,1800092,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,4.91,1999,11
3,54,False,63,1800820,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,3.49,1999,11
4,49,False,63,1800820,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,3.36,1999,11
1,52,False,62,1800092,art pop,3o5EnVZNJXtfPV8tCoagjI,1999-11-09,10,album,5.36,1999,11
1,79,True,61,542758,"riot grrrl, queercore, electroclash",0dSSZGzoukzrFBnG07J45i,1999-10-26,12,album,3.07,1999,10
8,79,False,69,3641378,"nu metal, funk rock, alternative metal, alternative rock",2i6nd4FV6y7K9fln6eelmR,1999-10-26,13,album,3.87,1999,10
8,65,False,64,2402371,"jazz rap, east coast hip hop, hip hop, old school hip hop",3FAK4h4t9uV4JxzESXllAU,1999-10-26,19,compilation,3.76,1999,10
4,66,True,64,1631498,"east coast hip hop, old school hip hop, hip hop",5gK2l2LgWY0BA4p9uy27z6,1999-10-12,17,album,3.72,1999,10
10,74,True,62,1114997,,7BuCGZPiQkZpyn0Wj8rxIh,1999-10-04,19,album,4.34,1999,10
1,49,False,57,327164,soundtrack,2UtweRAj4D5VEB2OQs4gTp,1999-09-20,20,album,3.51,1999,9
12,51,False,82,30721676,"classic rock, psychedelic rock",0XRZpF083HqgygM0v1hQyE,1999-09-13,15,album,3.77,1999,9
3,69,False,64,1544335,country,3y6G5El2I6QrJA9BdfAbqA,1999-08-27,13,album,4.78,1999,8
12,79,False,69,8144782,,283NWqNsCA9GwVHrJk59CG,1999-07-27,16,album,4.52,1999,7
1,77,False,59,177919,,13BmLGhVCLBn3XzKB8HIai,1999-07-19,13,album,3.67,1999,7
10,44,False,57,1481860,country,7ykiOoPC4GLrVYSDVdDGq2,1999-06-30,12,album,3.56,1999,6
1,80,False,76,9247395,,6fpPZS13ImRVpr7Tqs6yP9,1999-06-30,18,album,3.62,1999,6
3,71,False,57,1482069,country,7ykiOoPC4GLrVYSDVdDGq2,1999-06-30,12,album,4.01,1999,6
4,84,True,78,8166087,"nu metal, rap metal, alternative metal, rap rock",3HCCUaRSjHSFOe4fqE0BiP,1999-06-30,16,album,2.77,1999,6
6,78,False,73,2154167,,7ydMeYrv8bFFRkkHepoJM4,1999-06-30,14,album,3.63,1999,6
7,60,False,75,8464040,"alternative rock, rock",6AyUVv7MnxxTuijp4WmrhO,1999-06-30,13,album,3.95,1999,6
7,73,False,70,3797948,,10aiDpdFGyfCFEcqpx6XTq,1999-06-15,14,album,4.36,1999,6
4,84,False,83,23226759,"funk rock, alternative rock, rock",2Y9IRtehByVkegoD7TcLfi,1999-06-08,18,album,4.25,1999,6
3,85,False,82,23218829,"funk rock, alternative rock, rock",2Y9IRtehByVkegoD7TcLfi,1999-06-08,18,album,3.59,1999,6
5,78,False,64,1197682,,2kyTLcEZe6nc1s6ve0zW9P,1999-06-08,15,album,3.33,1999,6
6,84,False,82,23218829,"funk rock, alternative rock, rock",2Y9IRtehByVkegoD7TcLfi,1999-06-08,18,album,5.49,1999,6
7,52,False,63,581061,"eurodance, europop",2hy9sLDt7IVAvJRGVdzZnx,1999-06-04,12,album,3.12,1999,6
8,81,False,76,9290142,"pop punk, punk, rock, skate punk, emo",652N05EcNH1a4bIlUixQE2,1999-06-01,12,album,2.78,1999,6
9,18,False,4,30,,7yHL2kuUK6mEhb6zvZ2KNa,1999-05-21,18,album,1.65,1999,5
3,74,False,76,6707978,,5ySxm9hxBNss01WCL7GLyQ,1999-05-18,12,album,3.91,1999,5
2,83,False,76,6707978,,5ySxm9hxBNss01WCL7GLyQ,1999-05-18,12,album,3.55,1999,5
1,73,False,76,6711194,,5ySxm9hxBNss01WCL7GLyQ,1999-05-18,12,album,3.88,1999,5
9,71,False,69,5042529,"country, classic country",2EkJjknrgd5DeIH2x9HLjD,1999-05-04,14,album,3.06,1999,5
2,62,False,70,1605379,soundtrack,45EFycwtfRhnDPWbc2mClK,1999-05-04,17,album,4.23,1999,5
3,42,False,70,1605047,soundtrack,45EFycwtfRhnDPWbc2mClK,1999-05-04,17,album,3.12,1999,5
13,64,True,71,4292330,"east coast hip hop, old school hip hop, hip hop",4UhEjfIRx4tE1XRY21vwNa,1999-04-06,16,album,3.95,1999,4
2,72,True,88,104539036,"rap, hip hop",0vE6mttRTBXRe9rKghyr1l,1999-02-23,20,album,4.47,1999,2
15,67,True,59,1494924,"east coast hip hop, jazz rap, hip hop",0qbl8aNaCUOvX8HGsZYLfh,1999-02-23,18,album,4.32,1999,2
15,58,True,88,104539036,"rap, hip hop",0vE6mttRTBXRe9rKghyr1l,1999-02-23,20,album,4.04,1999,2
3,82,False,65,325342,,3xmKWmqJFoXS22tePO3mgd,1999-02-15,10,album,4.02,1999,2
1,82,False,80,17755451,pop,3WNxdumkSMGMJRhEgK80qx,1999-01-12,16,album,3.51,1999,1
2,69,False,81,17766757,pop,3WNxdumkSMGMJRhEgK80qx,1999-01-12,16,album,3.3,1999,1
12,63,True,80,15689568,"g-funk, west coast hip hop, gangster rap, hip hop, old school hip hop, rap",2evskaXutnTkQAaZeT4PQb,1999-01-01,21,album,3.9,1999,1
7,29,True,71,4969994,"industrial metal, industrial rock, industrial, metal, nu metal",1SvOyIpz3KYLuVhOtUb79g,1999-01-01,14,album,3.94,1999,1
13,32,True,71,4971141,"industrial metal, industrial rock, industrial, metal, nu metal",1SvOyIpz3KYLuVhOtUb79g,1999-01-01,14,album,4.4,1999,1
9,26,False,59,133622,"orchestral, classical",5Gwrb8BQa89Ijda2sp1KXV,1999-01-01,38,compilation,4.85,1999,1
1,68,False,70,3012654,"country, classic country",2GBWYbIHyVneL0VylPXa6Y,1999-01-01,12,album,3.48,1999,1
9,29,True,71,4971141,"industrial metal, industrial rock, industrial, metal, nu metal",1SvOyIpz3KYLuVhOtUb79g,1999-01-01,14,album,7.52,1999,1
2,70,False,72,5158411,"country, classic country, traditional country, honky tonk",2Kudx2lMsMx3svYdb2xe2F,1999-01-01,10,album,3.66,1999,1
1,0,False,52,105762,,4YMGASMu3PZaKwq6vJoVTc,1999-01-01,36,album,3.49,1999,1
7,65,True,65,2358187,"east coast hip hop, old school hip hop, hip hop, hardcore hip hop",5K9kD50P66neofCR8BoYxg,1999-01-01,19,album,2.26,1999,1
8,41,False,44,628407,"classic soul, motown, philly soul, soul",1qhpbSEbFvL8Lz0Qxe7CgF,1998-12-15,20,compilation,3.6,1998,12
3,9,False,72,5657083,,3coLNlyStg9h7f8CZ103Rl,1998-11-09,29,compilation,5.0,1998,11
13,60,False,66,2485444,r&b,4yRYsQZfQpzkoVWH2XCX66,1998-11-08,29,album,5.34,1998,11
5,58,False,72,3579741,"new wave, synthpop",7xbWtTByfdMWFfxXmeFFl0,1998-11-03,19,compilation,3.76,1998,11
7,70,False,73,7379623,"new wave, synthpop, darkwave",61h3VS8XDROIpvQznjTPTT,1998-09-28,21,compilation,3.74,1998,9
5,62,False,73,7379623,"new wave, synthpop, darkwave",61h3VS8XDROIpvQznjTPTT,1998-09-28,21,compilation,4.34,1998,9
10,39,True,71,4968982,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,3.68,1998,9
7,40,True,71,4971141,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,4.29,1998,9
4,58,True,71,4968982,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,3.16,1998,9
14,58,True,71,4968982,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,5.63,1998,9
5,45,True,71,4969994,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,4.84,1998,9
12,40,True,71,4971141,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,4.82,1998,9
6,44,True,71,4968982,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,5.5,1998,9
11,40,True,71,4969994,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,4.28,1998,9
9,53,True,71,4969994,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,5.05,1998,9
8,41,True,71,4968982,"industrial metal, industrial rock, industrial, metal, nu metal",69ACUmut0hbGOSonmU4kNS,1998-09-14,14,album,2.94,1998,9
5,75,False,71,3479555,neo soul,1BZoqf8Zje5nGdwZhOjAtD,1998-08-25,16,album,5.33,1998,8
2,79,True,75,9695205,"nu metal, metal, rap metal, alternative metal",0gsiszk6JWYwAyGvaTTud4,1998-08-18,14,album,4.26,1998,8
1,2,False,75,16043117,"classic rock, rock",4GYrE0hDKjM0v6EQIjkBV3,1998-08-18,3,single,4.99,1998,8
1,44,False,45,35324,,6VOmS6fbi8nxHGh4qmRZsE,1998-07-06,20,compilation,2.41,1998,7
6,66,False,56,164398,britpop,1PVtgkCZPW8AVll0gKsHDS,1998-07-06,12,album,4.13,1998,7
5,75,False,65,787399,,5FfkiNcXAvagExRCLd8nn4,1998-07-03,10,compilation,3.69,1998,7
11,92,False,76,3491229,,4UMjBXcRqIgMZ1XumU2x5T,1998-06-30,13,album,4.82,1998,6
1,63,False,76,3491229,,7ttozw5DWCdQaqfzCMevPc,1998-06-30,3,single,4.82,1998,6
10,57,True,70,3167026,east coast hip hop,4zb4gmGzDYtlWMjmc1NZWW,1998-06-30,19,album,2.64,1998,6
5,57,False,57,911314,"classic country, country",6CUTxBQse7shPPF33yCRd0,1998-06-09,12,compilation,3.61,1998,6
2,70,True,69,5928117,"east coast hip hop, old school hip hop, hardcore hip hop",2xIhksIizs6gWdRBYdiTLc,1998-05-01,19,album,3.57,1998,5
3,65,True,62,1081830,"east coast hip hop, old school hip hop, hip hop, boom bap",5f6Nz2v1DESbpu1NerEql2,1998-03-31,20,album,2.96,1998,3
2,68,False,64,1544335,country,11Rni6y5dnNo6NRVuxltIj,1998-01-27,12,album,3.73,1998,1
8,43,False,50,107463,soundtrack,0CeBgtMGKSYHjAaSzjVlZJ,1998-01-01,15,compilation,1.31,1998,1
12,80,True,78,22555572,"old school hip hop, gangster rap, west coast hip hop, g-funk, hip hop",1WBZyULtlANBKed7Zf9cDP,1998-01-01,25,compilation,5.21,1998,1
20,40,False,59,267614,,5MYKGPG7eGeLCwk9vteT87,1998-01-01,20,album,5.2,1998,1
6,80,True,78,22549768,"old school hip hop, gangster rap, west coast hip hop, g-funk, hip hop",1WBZyULtlANBKed7Zf9cDP,1998-01-01,25,compilation,4.74,1998,1
4,44,True,82,10371098,"hip hop, east coast hip hop, rap",5spFW9SO63yEuvE1IxtayA,1998-01-01,25,compilation,5.19,1998,1
8,43,False,50,107489,soundtrack,3Ohs7Jo6GM6mydUOL0m5aC,1998-01-01,12,compilation,3.38,1998,1
2,69,False,54,10819,,7dC869HdAWI9T2jmNy7zqO,1998-01-01,17,compilation,3.79,1998,1
10,70,False,70,3384921,country,4UMe0Ods7kygK6OISasZe9,1997-11-04,16,album,3.53,1997,11
3,72,False,65,1155240,,2esWeP8Ln1sXA0jbDmi3Zq,1997-10-03,16,album,3.79,1997,10
1,1,False,68,2737757,"britpop, shoegaze",5aY2ZGwROKS4QU5QDW3SqD,1997-09-29,27,album,5.95,1997,9
1,83,False,68,2739075,"britpop, shoegaze",52AeC4gwbxDfFlLHgK1ByD,1997-09-29,13,album,5.95,1997,9
5,2,False,77,11810806,"industrial metal, metal, industrial rock, industrial",6f4dhaPfZqf2JXewAvE4gq,1997-08-25,11,album,3.9,1997,8
5,35,False,52,564181,"celtic, new age, medieval",2WcHHCuMlmZRLpvCvtTITw,1997-06-30,8,album,10.31,1997,6
10,0,False,68,1487314,"japanese classical, anime",1CUj4bfDadfeQE6MBkDili,1997-06-30,12,album,4.09,1997,6
1,71,False,70,3384370,country,2aU5BWirMOaV1OpsakTIbV,1997-06-30,42,album,3.89,1997,6
12,21,False,35,59521,funk rock,2Q2eg809yHVRIK8F3AK4sf,1997-06-30,14,compilation,3.6,1997,6
3,64,True,76,9290142,"pop punk, punk, rock, skate punk, emo",0RADUK8yTUBidzBke6Eszq,1997-06-17,15,album,2.75,1997,6
9,64,False,85,13831380,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,4.75,1997,5
8,61,False,85,13822540,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,3.84,1997,5
4,79,False,85,13831380,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,4.45,1997,5
7,57,False,85,13822540,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,1.95,1997,5
5,88,False,85,13831380,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,4.99,1997,5
11,65,False,85,13839280,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,4.31,1997,5
10,86,False,85,13839280,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,3.81,1997,5
3,67,False,85,13831380,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,4.46,1997,5
12,62,False,85,13822540,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,5.44,1997,5
2,72,False,85,13822540,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,6.45,1997,5
6,80,False,85,13831380,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,4.4,1997,5
1,65,False,85,13822540,"art rock, alternative rock",6dVIqQ8qmQ5GBnJ9shOYGE,1997-05-28,12,album,4.79,1997,5
11,83,False,75,12953020,"rock, post-grunge, alternative rock, grunge",30ly6F6Xl0TKmyBCU50Khv,1997-05-20,14,album,4.17,1997,5
3,81,True,75,12766717,"old school hip hop, gangster rap, east coast hip hop, hip hop",7dRdaGSxgcBdJnrOviQRuB,1997-03-04,24,album,3.83,1997,3
2,78,False,68,3924846,"britpop, madchester, alternative rock",7HvIrSkKGJCzd8AKyjTJ6Q,1997-02-10,32,album,2.01,1997,2
4,76,False,71,3314550,,31Sx9uz9KqlvmX07Pvp0wN,1997-01-01,11,album,4.41,1997,1
3,75,False,63,779228,"europop, eurodance",3hHmYc6mrl6NkmRW1ZwYvm,1997-01-01,17,album,3.29,1997,1
2,70,False,72,5159832,"country, classic country, traditional country, honky tonk",3YwF2y9Y3FfEy2NOtDuDZZ,1997-01-01,10,album,3.87,1997,1
8,24,False,38,62663,"folk, celtic, traditional folk",7JwwvowWgGH7ESuIvflc0E,1997-01-01,11,album,3.08,1997,1
2,19,True,71,4968982,"industrial metal, industrial rock, industrial, metal, nu metal",3IRkt0Rq4KXhT0VIplkt52,1997-01-01,5,single,4.17,1997,1
11,62,True,69,2414895,"east coast hip hop, old school hip hop, hardcore hip hop, hip hop, gangster rap",6BWf3fxsgSDhES4Cm4oyy5,1996-11-19,14,album,4.56,1996,11
2,68,True,55,3474128,"old school hip hop, west coast hip hop, gangster rap, g-funk",2gWrUaBkh1uQARjbjvUGNp,1996-11-05,12,album,5.16,1996,11
25,0,False,65,3241736,,0mfMzPJTJni2cy7O5C2sxi,1996-10-29,71,compilation,3.36,1996,10
2,52,True,55,1661470,"west coast hip hop, g-funk, gangster rap, old school hip hop",3llZpeXGCVbJN51XZMhFYh,1996-10-22,13,album,3.44,1996,10
2,64,False,64,2811233,r&b,4cEX2rhss4PBg5EU5Vs0Uj,1996-10-08,18,album,5.41,1996,10
1,0,False,16,4679,,7ig8uxZ0hx1UOfBfXaYa4L,1996-10-08,11,album,4.19,1996,10
4,74,False,67,2688999,post-grunge,4vUXTcKz7tXxrNl84meN6i,1996-10-01,12,album,3.97,1996,10
1,29,False,39,19186,britpop,5hcOE31cDSHsYozoskJviM,1996-09-30,4,single,3.7,1996,9
1,70,False,72,3371242,"country, christian country, classic country",4kZm2gtXOwFsXXQZZaYEhW,1996-09-30,10,album,2.64,1996,9
6,7,False,4,1816,"surf rock, rockabilly, psychobilly",0oLA91ADNLTOCSB5lptzzT,1996-09-30,7,album,2.94,1996,9
1,46,False,61,1312426,alternative rock,6kPOXxCYCdXBzEbb9dqE90,1996-09-17,14,album,4.01,1996,9
3,78,False,62,997137,new jack swing,2zGZLQiFl9UubtrVmtIkbi,1996-09-09,19,album,5.07,1996,9
3,68,True,73,3380735,"southern hip hop, hip hop",1IaBCF26OjgYwUCEPaIyC0,1996-08-27,15,album,3.84,1996,8
4,64,False,62,1800092,art pop,5gVBXH8MT6zfdRkjp7qT18,1996-07-23,10,album,5.69,1996,7
17,26,False,72,1169859,"jazz rap, east coast hip hop",0jIXYQfUtkvn1BYYUOBEmE,1996-07-02,18,album,5.5,1996,7
3,55,True,71,4292330,"east coast hip hop, old school hip hop, hip hop",78Fgb88MY0ECc4GVMejqTg,1996-07-02,14,album,4.66,1996,7
14,69,True,71,4290840,"east coast hip hop, old school hip hop, hip hop",78Fgb88MY0ECc4GVMejqTg,1996-07-02,14,album,4.7,1996,7
3,48,True,71,4969994,"industrial metal, industrial rock, industrial, metal, nu metal",7APnZJwayR3lH9aUDPDYQB,1996-06-30,17,album,4.26,1996,6
5,42,True,71,4971141,"industrial metal, industrial rock, industrial, metal, nu metal",7APnZJwayR3lH9aUDPDYQB,1996-06-30,17,album,2.72,1996,6
4,59,False,71,4969994,"industrial metal, industrial rock, industrial, metal, nu metal",7APnZJwayR3lH9aUDPDYQB,1996-06-30,17,album,4.48,1996,6
6,68,False,57,849521,"country, classic country",2Jsqpx8EeRWIjBFhCX4hvn,1996-04-02,10,album,3.47,1996,4
5,77,False,59,127417,slowcore,02zGqoK00H1Rx5T5A9dUXI,1996-04-01,19,album,2.96,1996,4
10,78,True,78,22549768,"old school hip hop, gangster rap, west coast hip hop, g-funk, hip hop",78iX7tMceN0FsnmabAtlOC,1996-02-13,27,album,5.12,1996,2
6,67,True,65,1660600,east coast hip hop,18XFe4CPBgVezXkxZP6rTb,1996-02-13,17,album,4.33,1996,2
3,72,True,65,1660600,east coast hip hop,18XFe4CPBgVezXkxZP6rTb,1996-02-13,17,album,3.78,1996,2
10,72,False,58,550968,"classic country, country, traditional country",53ggnni69yCjLQIboZCc3e,1996-01-01,15,album,3.4,1996,1
1,80,False,67,4243040,,3x2jF7blR6bFHtk4MccsyJ,1996-01-01,10,album,2.88,1996,1
2,86,False,68,1887219,"west coast hip hop, g-funk",0BJYNipGyMrw4ngKDJXzXZ,1995-11-07,14,album,4.01,1995,11
10,80,False,68,3126833,,3VekjWskUut57hx6W9wqL8,1995-10-10,14,album,4.39,1995,10
3,52,True,51,732543,"east coast hip hop, old school hip hop, hip hop, hardcore hip hop",17C90B1H8gxYa664SSVM9x,1995-10-10,14,album,4.93,1995,10
9,0,False,80,12387752,"britpop, madchester",0PTVq4kaAAuROnfvfA7bHG,1995-10-02,12,album,3.67,1995,10
3,74,False,80,12399445,"britpop, madchester",2u30gztZTylY4RG7IvfXs8,1995-10-02,12,album,4.31,1995,10
3,2,False,80,12392899,"britpop, madchester",6ozp33PI3p9AdddB6ZL3xQ,1995-10-02,40,album,4.31,1995,10
4,71,False,80,12381444,"britpop, madchester",2u30gztZTylY4RG7IvfXs8,1995-10-02,12,album,4.79,1995,10
17,72,False,72,5161216,"country, classic country, traditional country, honky tonk",2j7URVIN8GPGqzb8xi2hYW,1995-09-12,72,album,3.34,1995,9
7,71,False,69,5042529,"country, classic country",6l9E1hjtJqivhVIageAWM8,1995-08-15,12,album,3.42,1995,8
15,56,True,61,665179,"east coast hip hop, hardcore hip hop, old school hip hop, hip hop",7btiyhWzUfzxN3ijSiBpC8,1995-06-30,18,album,4.22,1995,6
